review_id,product_id,order_id,rating,title,review_date,verified_purchase,helpful_votes,reported
730533,354239,530740,4,Love it!,2022-08-10,True,18,False
742820,308609,562126,4,Love it!,2021-10-13,True,28,False
793475,343713,586934,4,Love it!,2023-08-16,True,60,False
761246,379887,581446,5,Very good quality,2021-09-25,True,14,False
724746,335018,542838,3,Exactly as described,2022-03-07,True,5,False
743774,363242,541661,2,Average quality,2024-10-22,True,51,False
791799,386870,585489,5,Perfect gift,2021-05-29,True,51,False
766559,394692,539515,5,Not what I expected,2023-06-30,True,7,False
762199,339608,542762,3,Perfect gift,2022-07-22,True,115,False
779948,320006,576608,5,Not what I expected,2023-08-19,True,48,False
719038,382978,594178,3,Great product!,2023-11-23,True,27,False
718639,343713,503776,5,Disappointed,2021-06-24,True,55,False
799237,301824,507050,4,Perfect gift,2022-06-25,True,84,False
765929,350140,518129,4,Perfect gift,2023-07-30,True,5,False
711147,342437,524060,5,Decent for the price,2023-09-30,True,68,False
750697,362163,513746,5,Great product!,2022-08-30,True,42,False
744763,386870,542054,4,Decent for the price,2021-12-21,True,115,False
700332,307972,564295,3,Exceeded expectations,2022-05-22,True,27,False
767832,381691,539084,5,Disappointed,2023-03-23,True,86,False
756320,308330,576618,3,"Fast shipping, good product",2024-02-04,True,72,False
727227,308330,529136,4,Solid build quality,2022-10-30,True,59,False
712712,348689,598662,5,Exceeded expectations,2024-05-24,True,45,False
728991,393343,590615,5,Could be better,2021-05-04,True,111,False
704872,353476,543194,5,Highly recommend,2021-03-22,True,62,False
700670,313022,561434,4,Exactly as described,2023-03-05,True,14,False
765383,391891,561221,5,Not what I expected,2022-12-14,True,112,False
799543,334663,577275,5,Good value,2023-06-20,True,37,False
754020,307861,598503,5,Average quality,2022-06-01,True,54,False
793271,333408,578576,5,Highly recommend,2021-04-23,True,16,False
731628,362781,513494,4,Would buy again,2021-05-25,True,109,False
730274,393032,561654,2,Five stars,2023-08-20,True,3,False
787173,338684,545758,4,Solid build quality,2023-05-09,True,98,False
731313,317038,519958,4,Very good quality,2023-03-26,True,58,False
754727,383283,544420,4,Perfect gift,2023-06-14,True,47,False
713383,327801,578286,5,Average quality,2024-05-19,True,9,False
787705,300371,528355,1,Solid build quality,2023-08-07,True,111,False
796824,399035,529967,5,Love it!,2021-07-10,True,48,False
713070,377014,561797,4,Disappointed,2024-04-28,True,10,False
770175,335976,519863,5,Very good quality,2023-09-05,True,52,False
763178,313069,590587,4,Good value,2022-11-15,True,65,False
748481,397735,519549,5,Perfect gift,2024-03-15,True,56,False
759955,306428,527864,4,Disappointed,2024-10-20,True,73,False
783101,305167,578987,5,Works as advertised,2023-11-22,True,6,False
759605,337512,545595,5,Not what I expected,2023-04-05,True,22,False
777716,335720,595283,4,Solid build quality,2022-06-06,True,35,False
726519,382978,565398,3,"Fast shipping, good product",2021-08-15,True,27,False
720689,329451,516299,3,Solid build quality,2022-11-14,True,102,False
791414,355176,517561,1,Good value,2021-11-20,True,0,False
715132,312739,524167,5,Would buy again,2022-04-04,True,18,False
756446,356370,571071,5,Works as advertised,2024-06-01,True,29,False
767397,313979,586422,4,Highly recommend,2023-03-10,True,84,False
712163,389539,570842,3,Would buy again,2022-02-15,True,87,False
755845,371228,580863,5,Exactly as described,2024-01-10,True,61,False
740668,332853,575362,5,Not what I expected,2021-07-31,True,60,False
797237,303379,523504,4,Good value,2021-03-28,True,77,False
757010,332007,570618,2,Highly recommend,2022-10-17,True,13,False
718226,336160,532151,5,Exceeded expectations,2023-12-03,True,21,False
756060,355176,509253,5,Would buy again,2021-10-01,True,40,False
783070,319476,586354,4,Works as advertised,2021-03-27,True,55,False
743818,317172,536524,1,Works as advertised,2021-02-24,True,31,False
784599,316505,575435,2,Decent for the price,2023-09-06,True,98,False
735478,331946,581768,5,Good value,2021-08-14,True,85,True
754690,344424,533382,4,Disappointed,2024-04-06,True,49,False
746312,349941,538811,5,Exactly as described,2021-06-10,True,88,False
788150,301792,531305,5,Exactly as described,2023-05-08,True,74,False
781796,310350,530991,1,Decent for the price,2021-07-30,True,115,False
768187,329949,575050,5,Decent for the price,2022-03-05,True,9,False
778632,357711,533527,5,Perfect gift,2022-01-06,True,48,False
764411,364139,535353,4,Disappointed,2023-09-11,True,41,False
717990,386363,592944,3,"Fast shipping, good product",2023-05-27,True,89,False
780516,354239,590285,3,Five stars,2022-07-06,True,42,False
757547,315220,556367,4,Highly recommend,2022-11-01,True,76,False
706705,312656,548627,3,Five stars,2021-03-03,True,47,False
799524,320181,594818,4,Very good quality,2023-12-01,True,73,True
721827,376869,550978,4,Perfect gift,2022-01-26,True,54,False
751734,386499,513674,3,"Fast shipping, good product",2021-06-26,True,0,False
776699,330162,531081,5,Solid build quality,2022-10-01,True,27,False
730839,317172,561162,1,Not what I expected,2023-08-01,True,15,False
731619,331946,540270,5,Decent for the price,2022-06-05,True,12,False
770734,313173,517369,4,Average quality,2022-10-14,True,5,False
725386,395164,535435,5,Could be better,2021-03-28,True,89,False
725067,315095,558278,5,Perfect gift,2024-03-06,True,88,False
719409,330162,591793,4,Very good quality,2023-08-09,True,57,False
792762,359871,553404,4,Works as advertised,2023-06-01,True,55,False
779394,363956,570899,4,"Fast shipping, good product",2023-08-26,True,32,False
797556,310527,531814,4,Five stars,2021-08-15,True,61,False
773234,397218,572088,4,Average quality,2022-04-22,True,106,False
797396,321805,599312,4,Very good quality,2023-08-27,True,19,False
799348,366039,512355,5,Works as advertised,2023-05-08,True,30,True
772032,347537,530725,4,"Fast shipping, good product",2021-03-26,True,42,False
754963,339251,557668,5,Exactly as described,2024-05-05,True,94,False
749181,340492,522967,5,Love it!,2024-01-17,True,95,False
774636,379887,541192,4,Highly recommend,2023-04-17,True,78,False
707644,346984,543338,4,Exactly as described,2024-05-29,True,113,False
748968,301824,518328,4,Would buy again,2022-12-21,True,8,False
754335,383283,541096,5,Not what I expected,2023-12-13,True,21,False
751424,333289,526382,5,Works as advertised,2021-07-19,True,98,False
768662,355176,571613,4,Not what I expected,2023-11-15,True,62,False
716658,344396,539344,3,"Fast shipping, good product",2022-06-23,True,53,False
760100,337700,544218,4,Five stars,2023-05-07,True,118,False
743852,311188,557269,1,Very good quality,2024-08-10,True,100,True
701726,386870,545974,5,Perfect gift,2023-02-12,True,92,False
744020,350940,570564,3,Works as advertised,2023-01-22,True,66,False
728012,304877,546128,2,Five stars,2022-12-14,True,80,False
711118,386499,566281,5,Average quality,2022-03-18,True,30,False
736413,362781,501823,5,Perfect gift,2022-10-01,True,56,False
710330,394493,535124,4,Average quality,2021-07-21,True,13,False
758259,348689,580441,5,Exactly as described,2023-05-04,True,39,False
733627,339251,551842,3,Five stars,2023-06-02,True,3,False
733934,338684,574407,1,Would buy again,2023-03-17,True,37,True
785712,314871,528451,2,Great product!,2022-06-02,True,30,False
721560,317224,573189,5,Highly recommend,2021-01-22,True,26,False
757623,384889,531965,1,Decent for the price,2023-05-24,True,25,False
779148,373620,544891,4,Decent for the price,2022-05-22,True,97,False
754799,355872,505885,5,Good value,2024-06-03,True,59,False
780461,384717,592678,4,"Fast shipping, good product",2024-05-18,True,36,False
793957,363156,594204,2,Disappointed,2021-06-04,True,1,False
744826,350196,576050,4,Would buy again,2021-08-08,True,55,False
798626,301947,538795,5,Exactly as described,2021-09-03,True,57,False
725419,337512,511505,4,Good value,2022-05-08,True,31,False
757077,304852,579089,4,Works as advertised,2022-10-10,True,54,False
782149,390023,575301,5,Would buy again,2021-02-27,True,73,False
790542,357898,554460,5,Five stars,2024-04-12,True,93,False
799184,376435,530991,5,Disappointed,2021-08-16,True,6,False
763413,332007,592678,3,Exceeded expectations,2024-05-29,True,119,False
718634,342622,564861,5,Five stars,2022-05-14,True,111,False
752121,317275,523990,4,Perfect gift,2021-11-08,True,106,False
747726,350196,590117,1,"Fast shipping, good product",2024-04-22,True,38,False
799327,385841,510918,2,Highly recommend,2022-04-07,True,95,False
711681,376435,591235,2,Could be better,2022-11-16,True,112,False
704674,301824,541649,4,Love it!,2022-03-09,True,4,True
776081,332850,562574,5,Very good quality,2022-11-17,True,74,False
761827,330647,500471,4,Disappointed,2023-08-19,True,108,False
783984,329038,532289,4,Works as advertised,2021-11-23,True,82,False
791344,315095,575726,1,Good value,2022-01-05,True,32,False
781575,386275,568491,2,Love it!,2021-08-06,True,98,False
769756,376931,567146,5,Solid build quality,2024-01-28,True,67,False
768615,379806,591658,3,Exceeded expectations,2022-09-14,True,65,False
790027,329571,560771,4,Disappointed,2021-02-15,True,33,False
706285,328183,510190,3,Works as advertised,2023-09-23,True,98,False
732375,347453,553898,4,Perfect gift,2023-02-18,True,5,False
773034,385841,575810,5,Solid build quality,2021-09-04,True,103,False
761937,343064,594482,1,Very good quality,2021-01-19,True,67,False
748974,393926,587364,5,Not what I expected,2022-02-27,True,102,False
703277,342437,522313,3,Would buy again,2022-10-11,True,104,False
791943,332780,593751,5,Highly recommend,2024-04-13,True,95,False
708463,335720,563410,4,Solid build quality,2022-04-12,True,85,False
725190,349808,584179,4,Very good quality,2022-12-20,True,23,True
785542,333466,575573,3,Very good quality,2021-03-27,True,5,False
717959,339599,509875,5,Great product!,2023-09-13,True,29,False
762776,342823,548499,4,Five stars,2021-05-08,True,114,False
787269,334782,534011,3,Not what I expected,2023-10-23,True,88,False
796533,318758,583927,4,Great product!,2021-09-09,True,107,False
740819,373584,590610,3,Not what I expected,2023-01-23,True,85,False
774342,370329,580900,5,Highly recommend,2023-06-15,True,106,False
773148,391289,586267,4,Average quality,2022-09-04,True,106,False
798605,379354,543922,4,Great product!,2021-05-25,True,103,False
736662,318894,530228,5,Not what I expected,2021-02-06,True,107,False
761303,303794,565038,2,"Fast shipping, good product",2024-01-16,True,1,False
743617,350940,559551,3,Love it!,2022-05-17,True,21,False
726815,371228,521193,5,Exactly as described,2023-05-30,True,7,False
771473,303379,560771,4,Not what I expected,2021-03-19,True,21,False
733839,343713,514926,5,Exceeded expectations,2024-07-22,True,111,False
725056,354460,516056,5,Good value,2024-09-07,True,67,False
728312,391289,584567,5,Exceeded expectations,2021-02-13,True,94,False
730808,320253,501103,5,"Fast shipping, good product",2022-11-22,True,74,False
734574,314871,548627,1,Exactly as described,2021-02-20,True,32,False
711800,365836,562215,5,Solid build quality,2022-03-05,True,97,False
796257,356450,592819,3,Could be better,2023-04-13,True,110,False
798540,330613,509306,5,Could be better,2021-08-22,True,50,False
751840,364569,567303,2,Decent for the price,2022-07-28,True,32,False
702071,349925,588395,4,Solid build quality,2021-01-26,True,4,False
721518,336160,590002,5,Average quality,2021-01-15,True,52,False
746480,359441,528173,3,Works as advertised,2021-10-12,True,112,False
716346,329451,508860,1,Exactly as described,2022-03-27,True,12,False
794262,338254,552228,3,Would buy again,2021-05-30,True,108,False
784469,359871,572584,3,Disappointed,2022-10-13,True,17,False
798354,369579,544917,5,Could be better,2024-06-04,True,62,False
772412,347953,570667,4,Perfect gift,2022-05-22,True,46,False
745823,348566,580912,5,Works as advertised,2023-04-11,True,107,False
711349,353476,549400,4,Great product!,2021-05-02,True,43,False
706194,331946,560771,4,Exactly as described,2021-02-27,True,47,False
746501,359890,509101,3,Good value,2023-10-06,True,61,False
776750,349060,539169,1,Would buy again,2022-06-14,True,105,True
721464,381226,532895,3,Five stars,2023-10-17,True,76,False
763069,313154,547965,4,Would buy again,2022-03-06,True,46,False
779548,339599,526225,3,Highly recommend,2023-12-16,True,65,False
712026,327801,512755,4,Decent for the price,2022-09-25,True,71,False
793294,354008,520206,5,"Fast shipping, good product",2021-09-25,True,55,False
721306,301231,509341,4,Could be better,2024-04-14,True,95,False
721340,352089,547660,1,Disappointed,2023-06-07,True,68,False
755872,376619,519314,4,Would buy again,2023-03-15,True,89,False
766779,330162,587127,3,Average quality,2023-12-29,True,116,False
753309,370912,575383,4,"Fast shipping, good product",2021-05-28,True,105,False
716176,388395,571197,5,Good value,2024-11-09,True,6,False
786044,314150,579429,5,Would buy again,2021-10-14,True,92,False
766978,376869,588510,4,Decent for the price,2021-10-31,True,114,False
754815,352184,529095,5,Average quality,2021-07-28,True,27,False
738551,390964,566452,4,Perfect gift,2021-09-20,True,100,False
791618,394692,521724,5,Not what I expected,2024-07-07,True,81,False
759526,317892,521880,5,Good value,2022-03-02,True,81,False
710956,308968,553835,1,Exceeded expectations,2024-09-27,True,0,False
773976,342437,516901,5,Five stars,2022-06-13,True,7,False
717589,318894,595080,5,"Fast shipping, good product",2022-04-19,True,21,False
727964,383819,548973,1,Perfect gift,2021-03-27,True,119,False
771451,356450,513076,4,Exceeded expectations,2021-08-28,True,83,False
774928,339535,577428,5,Love it!,2023-07-03,True,99,False
723286,378269,595983,2,Good value,2022-02-01,True,48,False
767783,391422,590744,4,Not what I expected,2023-09-26,True,21,False
791298,398848,531373,5,Could be better,2024-02-26,True,102,False
734867,309681,507705,5,Five stars,2023-03-01,True,100,False
766642,391655,552284,4,Exactly as described,2023-10-31,True,116,False
793782,390794,584277,4,Love it!,2022-08-31,True,28,False
788025,345293,576591,2,Disappointed,2021-08-27,True,43,False
759036,372384,507130,5,Decent for the price,2022-07-05,True,4,False
720803,379569,519312,1,Highly recommend,2024-03-26,True,59,False
747939,370329,551080,3,Five stars,2024-08-30,True,107,False
747620,304877,583646,4,Very good quality,2022-08-05,True,100,False
713975,320006,591467,5,Five stars,2022-03-18,True,32,False
748651,352184,591237,5,Five stars,2023-11-16,True,60,False
749043,356450,534899,5,Not what I expected,2021-08-11,True,64,False
748875,390964,512615,3,Highly recommend,2022-05-28,True,22,False
754234,314150,543846,1,"Fast shipping, good product",2023-11-13,True,11,False
722987,367271,560144,5,Exactly as described,2023-10-31,True,105,False
721798,317927,591037,4,Average quality,2024-05-27,True,106,False
779972,319476,567027,5,Five stars,2024-05-05,True,74,False
742672,375965,522377,5,Average quality,2022-03-18,True,72,False
799671,384896,520674,5,Not what I expected,2023-11-10,True,38,False
719470,399035,529975,5,Not what I expected,2023-04-22,True,116,False
757812,346955,505513,4,Not what I expected,2021-09-16,True,51,False
721529,377812,594750,5,Five stars,2022-06-15,True,91,False
784779,334663,531312,4,Would buy again,2024-05-04,True,33,False
708601,309051,507289,5,Decent for the price,2021-06-11,True,85,False
749505,347049,569867,2,Five stars,2023-05-02,True,1,False
796516,370592,565241,5,Would buy again,2021-06-23,True,110,False
758947,372255,594566,4,Would buy again,2022-08-11,True,113,True
760783,346955,506930,5,Love it!,2021-03-03,True,42,False
717785,332780,589718,3,Love it!,2022-05-04,True,12,False
786794,316199,574770,5,Would buy again,2021-06-22,True,86,False
755776,300371,539043,4,Good value,2021-06-20,True,78,False
700467,342622,545123,5,Could be better,2021-07-25,True,54,False
794122,309869,575478,3,Love it!,2021-01-29,True,6,False
743596,327152,506119,5,Disappointed,2021-03-29,True,1,False
766131,349060,563065,4,Would buy again,2022-07-01,True,89,False
711174,346955,566352,4,Five stars,2023-10-26,True,118,False
735088,390794,586166,5,Could be better,2021-09-04,True,2,False
740390,350604,522595,4,Would buy again,2024-02-20,True,49,False
753252,376869,524532,5,Disappointed,2021-08-01,True,21,False
702435,317038,584927,5,Good value,2022-10-06,True,40,False
796978,352184,594386,5,Solid build quality,2024-04-14,True,113,False
723581,309150,581768,5,Works as advertised,2021-08-08,True,111,False
775150,338652,569978,5,Exactly as described,2021-10-10,True,110,False
718000,308609,511569,4,Not what I expected,2024-07-08,True,20,False
715992,333466,559299,5,Would buy again,2023-07-22,True,102,False
702895,359682,587525,5,Could be better,2022-06-15,True,5,False
787397,379730,568786,2,Exactly as described,2022-03-07,True,107,False
721982,338452,557250,5,Exactly as described,2022-10-12,True,8,False
728435,333289,515229,4,Disappointed,2024-09-14,True,104,False
709190,372340,517169,5,Good value,2022-08-30,True,14,False
734014,369579,551561,5,Solid build quality,2022-01-14,True,11,False
705342,308799,586477,5,Solid build quality,2024-03-22,True,7,False
738627,381691,522847,4,Great product!,2022-03-13,True,19,False
767499,316199,516441,5,Would buy again,2024-04-27,True,37,False
771523,343065,546173,4,Love it!,2023-10-17,True,5,False
724167,370457,519843,3,Very good quality,2022-07-22,True,46,False
702273,304705,532202,2,Highly recommend,2024-03-02,True,14,False
705227,305167,531718,2,Could be better,2022-09-21,True,84,False
730349,389889,525339,2,Love it!,2023-06-02,True,85,False
735949,388815,584210,2,Perfect gift,2023-08-21,True,17,False
709086,390794,572189,5,Decent for the price,2022-02-11,True,46,False
731062,332007,588167,4,Good value,2021-11-04,True,95,False
724484,379964,582558,4,Works as advertised,2023-06-20,True,67,False
736386,319442,516808,5,Five stars,2021-12-03,True,117,True
756746,359186,585690,2,Exceeded expectations,2023-08-07,True,83,False
787707,350277,520959,1,Solid build quality,2024-07-30,True,73,False
736831,384323,551577,4,Decent for the price,2023-09-02,True,107,False
722645,345293,523894,4,Exactly as described,2022-02-20,True,42,False
700561,397404,595983,4,Exactly as described,2022-02-04,True,68,False
795435,398174,573178,2,Exactly as described,2024-04-21,True,98,False
768478,321567,538296,5,Works as advertised,2024-05-23,True,67,False
790959,359600,507453,1,Love it!,2023-08-18,True,43,False
787115,378116,515518,4,Would buy again,2021-08-17,True,89,False
756111,385841,521233,3,Great product!,2022-12-20,True,93,False
789055,319476,571614,4,Average quality,2021-08-27,True,103,False
708528,376011,504086,4,Solid build quality,2023-01-09,True,23,False
794613,384896,590922,5,Works as advertised,2024-04-07,True,22,False
750495,391983,542187,4,Love it!,2022-12-10,True,119,False
762295,356450,549959,5,Very good quality,2023-03-19,True,57,False
731110,389539,501058,2,Highly recommend,2024-01-26,True,20,False
790135,336208,534212,4,Exceeded expectations,2022-09-15,True,66,False
728947,389873,537092,5,Could be better,2023-08-27,True,44,False
717048,385823,570054,3,Not what I expected,2023-07-24,True,85,False
744638,336666,529360,3,Great product!,2024-04-02,True,108,False
777337,376435,541101,5,Five stars,2024-01-27,True,57,False
725111,356370,576615,5,Disappointed,2022-02-07,True,34,False
757360,326896,573721,1,Exceeded expectations,2021-09-08,True,41,False
743555,336342,575975,4,Five stars,2022-06-29,True,93,False
727592,346984,518446,3,Not what I expected,2022-12-08,True,19,False
752389,314896,598162,4,Not what I expected,2024-02-29,True,14,False
785631,317322,590421,5,Highly recommend,2024-04-16,True,48,False
707189,318958,529439,2,Very good quality,2023-12-06,True,28,False
744938,336046,525871,2,Five stars,2023-07-23,True,49,True
760742,309681,580546,5,Not what I expected,2021-01-29,True,58,False
792942,312656,524141,4,Decent for the price,2021-10-12,True,38,False
764906,360482,505885,4,Great product!,2024-05-29,True,74,False
775949,392435,553113,4,Highly recommend,2024-09-11,True,28,False
725250,302799,578142,5,Solid build quality,2024-06-26,True,17,False
765412,385175,537269,4,Decent for the price,2023-07-06,True,3,False
756245,347823,577189,5,Perfect gift,2023-01-24,True,51,False
730289,308285,511062,5,Good value,2021-07-29,True,101,True
721302,378116,559012,5,Decent for the price,2021-12-12,True,3,False
705961,354379,591525,5,Highly recommend,2022-12-11,True,104,False
712977,359600,508716,2,Would buy again,2021-10-11,True,54,False
743436,351717,532593,4,Exactly as described,2021-02-24,True,86,False
783855,357779,599432,3,Would buy again,2022-11-28,True,96,False
741458,312999,509617,5,Five stars,2022-05-14,True,52,False
781195,309807,507732,5,Good value,2021-09-29,True,117,True
779350,304373,554301,3,"Fast shipping, good product",2021-12-21,True,53,False
761535,335018,502459,4,Five stars,2023-12-08,True,112,False
753776,382345,516894,5,Perfect gift,2022-03-20,True,37,False
704710,358153,559299,5,Highly recommend,2023-08-17,True,16,False
741742,349441,543489,4,Great product!,2023-02-25,True,0,False
790886,316021,503603,5,"Fast shipping, good product",2024-06-24,True,111,False
783521,354935,525749,5,Five stars,2023-06-09,True,80,False
775398,314871,551561,5,Five stars,2022-01-20,True,50,False
714605,390964,527069,3,"Fast shipping, good product",2023-03-29,True,12,False
758084,319340,525750,2,Solid build quality,2023-08-16,True,81,False
726529,344548,553529,5,Would buy again,2024-06-12,True,101,False
724040,314408,500421,1,"Fast shipping, good product",2024-07-10,True,88,False
743912,366263,516626,4,Exceeded expectations,2022-08-16,True,75,False
738456,388815,537362,5,Exceeded expectations,2022-10-22,True,6,False
731129,301061,586267,5,Works as advertised,2022-08-14,True,62,False
720943,351879,527710,5,Exactly as described,2021-11-16,True,16,False
704249,302799,537425,5,Decent for the price,2021-11-14,True,48,False
746431,312739,581132,4,Solid build quality,2022-06-01,True,81,False
777258,375341,522722,5,Five stars,2023-01-20,True,12,False
736448,388647,580276,4,Disappointed,2022-09-06,True,40,False
746371,347823,513145,5,Five stars,2021-08-10,True,114,False
753535,391983,539656,4,"Fast shipping, good product",2023-05-16,True,113,False
761570,331300,555130,5,Average quality,2024-11-12,True,40,False
704553,314150,559327,3,Average quality,2022-05-14,True,62,False
792439,301231,571703,1,"Fast shipping, good product",2023-02-28,True,43,False
700183,331925,507397,1,Solid build quality,2024-04-08,True,111,False
783873,339535,576439,5,Average quality,2023-03-18,True,58,False
765131,376619,506629,4,Highly recommend,2022-01-03,True,72,False
772171,312999,520674,3,Good value,2023-12-21,True,116,False
749628,388835,552530,5,Perfect gift,2021-07-20,True,20,False
722086,335720,550987,5,Solid build quality,2022-02-01,True,113,True
716254,342219,571271,4,Exactly as described,2023-05-08,True,12,False
711044,386363,514129,4,Decent for the price,2021-04-18,True,19,False
752825,377182,560797,5,Exactly as described,2021-02-20,True,21,False
717254,393926,552436,4,Decent for the price,2022-05-24,True,80,False
721764,364923,575892,5,Love it!,2024-10-26,True,87,False
787754,399035,574233,4,Not what I expected,2021-03-22,True,8,False
712739,391655,556731,5,Perfect gift,2021-09-05,True,95,False
715721,362781,537183,5,Very good quality,2023-08-16,True,104,False
792997,305943,599862,5,Very good quality,2024-09-07,True,107,False
713698,353736,556713,4,Disappointed,2022-10-17,True,87,False
745135,339599,598199,5,Love it!,2021-03-11,True,67,False
710015,372641,587543,5,Solid build quality,2023-11-09,True,72,False
742776,388389,518446,3,Great product!,2022-12-31,True,56,False
794413,376931,575892,5,Solid build quality,2024-10-25,True,49,True
708946,372641,536940,1,Five stars,2021-10-05,True,15,False
793117,372641,516719,3,Exceeded expectations,2023-07-26,True,5,False
768721,330947,555145,3,Average quality,2024-01-02,True,13,False
759998,339132,594641,5,Five stars,2022-06-09,True,44,False
725812,317275,597829,4,Disappointed,2024-05-08,True,109,False
721671,315095,503066,4,"Fast shipping, good product",2022-10-06,True,119,False
799493,380694,583730,4,Could be better,2021-02-12,True,83,False
740154,397853,512310,3,Would buy again,2021-12-15,True,36,False
728766,383819,533371,4,Decent for the price,2021-06-17,True,33,False
767896,312217,590972,3,Not what I expected,2022-12-03,True,93,False
721577,361537,513574,4,Average quality,2023-09-19,True,119,False
711381,331186,552995,5,Five stars,2024-03-12,True,97,False
786061,352184,517369,3,"Fast shipping, good product",2022-10-31,True,85,False
719222,380694,505432,5,Would buy again,2022-08-15,True,54,False
786774,351717,509841,4,Five stars,2024-02-07,True,13,False
743047,370457,580518,3,Five stars,2024-03-20,True,19,False
705221,303783,501045,2,Decent for the price,2022-10-27,True,17,False
707329,322946,528727,5,Disappointed,2021-07-03,True,104,False
709290,360443,531965,4,Great product!,2023-04-19,True,3,False
769103,354239,549408,4,Solid build quality,2024-09-12,True,106,False
776614,336342,566739,5,Average quality,2024-09-21,True,116,False
729787,349925,588824,4,Decent for the price,2022-10-18,True,94,False
796241,381691,518526,4,Disappointed,2022-06-20,True,9,False
783273,371228,591585,3,Perfect gift,2022-06-17,True,62,False
713343,305167,548423,3,Great product!,2022-08-15,True,107,False
763179,307972,517295,3,Solid build quality,2021-11-18,True,50,False
714494,389364,584195,5,Exceeded expectations,2021-11-06,True,4,False
757466,360482,529528,4,Disappointed,2021-02-23,True,93,False
709602,387177,573556,5,Disappointed,2022-09-26,True,107,False
713723,347953,552597,3,Would buy again,2022-04-04,True,51,False
712014,308330,559525,4,Not what I expected,2021-07-17,True,71,False
724201,395164,506545,3,Would buy again,2021-12-28,True,20,False
705429,398848,522601,5,Average quality,2022-10-09,True,70,False
773201,388395,548627,5,Love it!,2021-03-09,True,68,False
794263,397818,521870,1,Perfect gift,2021-07-10,True,61,False
742181,316011,583432,5,"Fast shipping, good product",2021-03-20,True,73,False
772780,330613,530356,4,Decent for the price,2023-03-18,True,18,False
771426,342219,516877,1,Love it!,2024-06-10,True,76,False
747617,386400,591620,4,Love it!,2023-10-15,True,120,False
782768,394481,501862,4,Not what I expected,2023-03-26,True,120,True
749111,358115,542331,1,Decent for the price,2024-01-21,True,9,False
752959,329571,574500,4,Love it!,2024-10-09,True,44,False
731153,388389,525942,5,Highly recommend,2024-08-24,True,15,False
765186,323021,560293,4,Not what I expected,2023-07-09,True,1,False
779016,378301,522172,5,Solid build quality,2022-05-16,True,11,False
750438,372264,564517,4,Love it!,2021-05-22,True,80,False
748814,359441,583205,4,Exactly as described,2021-12-22,True,29,True
708961,334737,513217,3,Average quality,2023-07-16,True,99,False
754923,360482,508242,5,Five stars,2024-01-28,True,62,False
718952,379482,556799,5,Good value,2021-10-26,True,111,False
727184,331186,519567,5,Very good quality,2021-05-06,True,10,False
784126,343065,521614,5,Highly recommend,2021-12-05,True,70,False
724091,397853,570263,3,Not what I expected,2021-03-30,True,32,False
738091,385461,583641,1,Exactly as described,2024-08-11,True,92,True
706349,340966,530843,5,Exceeded expectations,2021-12-06,True,107,False
748150,329817,576468,4,Exceeded expectations,2024-06-15,True,35,False
752844,383695,596853,5,Very good quality,2022-04-15,True,29,False
796941,378269,566747,3,Exceeded expectations,2024-10-03,True,113,False
710361,350940,540225,5,Works as advertised,2024-05-28,True,91,False
704198,329949,566452,1,Decent for the price,2021-09-03,True,0,False
734586,383695,599570,5,Works as advertised,2022-08-12,True,37,False
729713,380931,555082,4,Very good quality,2022-02-22,True,34,False
729274,378116,540763,5,Good value,2022-06-02,True,8,False
714449,380623,577377,3,"Fast shipping, good product",2023-01-30,True,16,False
761289,343713,583866,1,Exceeded expectations,2021-03-17,True,53,False
737969,387881,504730,4,Not what I expected,2024-03-22,True,102,True
727016,336208,564585,4,Could be better,2024-07-01,True,83,False
797965,381226,522692,3,Very good quality,2024-05-14,True,94,False
735803,390023,515459,5,Exactly as described,2022-06-27,True,22,False
726045,300371,528444,3,Exactly as described,2022-11-18,True,26,False
715023,371364,585411,4,Could be better,2024-01-28,True,62,False
718628,397218,539131,4,Would buy again,2023-12-19,True,108,False
767139,342516,518305,4,Not what I expected,2023-06-04,True,26,False
761878,381691,514774,2,Perfect gift,2022-10-10,True,35,False
700505,335838,576459,3,Very good quality,2022-09-08,True,56,False
701034,388835,552513,5,Works as advertised,2021-07-12,True,32,False
717669,349441,566483,4,Perfect gift,2023-03-22,True,102,False
726691,397818,589135,4,Very good quality,2022-01-08,True,119,False
753716,376869,570364,2,Disappointed,2021-11-04,True,38,False
794776,397594,599969,5,Solid build quality,2024-08-19,True,29,False
777753,394203,562947,5,Perfect gift,2024-04-18,True,21,False
769053,358115,518393,5,Could be better,2023-10-23,True,11,False
792730,353516,597964,5,Average quality,2024-05-08,True,41,False
772868,369579,528537,3,Great product!,2023-05-26,True,91,False
778661,366616,573675,5,Good value,2024-09-17,True,27,False
720145,339210,581982,5,Not what I expected,2021-02-22,True,23,False
756326,331925,513336,5,Very good quality,2022-10-04,True,67,False
773940,348147,506346,5,Disappointed,2023-11-17,True,1,False
718550,353476,558036,4,Could be better,2021-06-04,True,84,False
700998,339132,572462,5,Exactly as described,2024-05-18,True,3,False
725702,317892,526678,5,Highly recommend,2022-07-20,True,19,False
756070,344375,596713,4,Could be better,2021-03-23,True,66,False
720780,337512,505716,5,Works as advertised,2022-08-19,True,71,False
712929,332007,550390,4,Highly recommend,2024-04-02,True,78,False
732694,389928,578454,5,Perfect gift,2023-04-01,True,27,False
720157,354379,524319,4,Love it!,2023-07-01,True,97,False
