item_id,order_id,product_id,quantity,unit_price,line_discount_pct,line_total
677399,512292,312978,1,386.16,,386.16
613159,518258,359878,3,355.86,5,1014.2
689069,555210,348566,2,73.91,,147.82
623054,564580,385097,1,521.9,,521.9
618918,557269,368955,1,582.57,,582.57
666116,559782,304373,2,108.43,,216.86
684635,582159,354379,2,597.03,,1194.06
657136,576591,344375,2,558.29,,1116.58
653673,561507,389705,1,434.09,,434.09
678288,507816,377812,2,360.76,10,649.37
669387,527808,340492,1,442.86,,442.86
670363,563812,304373,3,108.43,,325.29
622535,560807,331925,2,237.73,10,427.91
655414,586168,339535,1,455.6,,455.6
634047,537989,384896,2,490.93,,981.86
625395,538115,302068,2,311.26,,622.52
696486,559038,333681,2,291.76,,583.52
688258,501582,395321,4,250.13,0,1000.52
606391,510118,342437,5,233.99,,1169.95
683726,515722,361993,1,562.6,15,478.21
622163,598491,336046,1,287.77,0,287.77
627487,536052,330539,1,294.46,,294.46
663594,577505,389705,1,434.09,5,412.39
616810,562176,352098,1,508.07,,508.07
612250,568880,353736,5,566.06,,2830.3
661821,507782,332850,1,110.9,,110.9
687691,543946,349968,1,191.18,,191.18
696154,598165,311846,1,584.71,,584.71
611356,557783,370592,2,289.07,5,549.23
622650,563065,300371,1,258.59,,258.59
659338,500731,364260,1,499.03,15,424.18
631426,520958,379569,1,506.66,,506.66
626248,553345,339535,1,455.6,,455.6
651001,581768,331946,1,571.9,,571.9
633962,548131,343573,2,201.75,,403.5
660923,574878,352184,2,245.49,,490.98
620877,504927,319340,1,93.62,,93.62
619667,566462,348566,3,73.91,,221.73
630562,564585,397605,1,124.52,,124.52
643434,593015,320181,2,475.86,10,856.55
625942,597418,328705,2,597.99,0,1195.98
629347,553025,359186,2,36.66,,73.32
697984,516847,356370,2,556.1,,1112.2
696029,507201,373048,5,562.38,,2811.9
679120,506930,348311,2,472.5,,945.0
620829,587364,393926,2,360.05,5,684.1
684492,590610,373584,3,250.33,,750.99
689050,531373,372340,1,56.6,,56.6
670918,596801,312739,1,468.56,,468.56
616934,576586,315915,2,173.52,15,294.98
668659,514157,307972,1,588.86,,588.86
687001,591476,315095,1,317.8,,317.8
669913,528137,356606,2,24.01,,48.02
626743,526992,369942,1,593.91,,593.91
637758,586205,385823,2,396.89,,793.78
674759,584567,397605,1,124.52,10,112.07
642109,565848,322838,1,427.05,,427.05
692833,597454,388452,1,111.28,,111.28
624995,561290,397594,1,367.74,,367.74
671434,592461,389364,2,108.64,,217.28
662236,509306,330613,2,144.32,10,259.78
652969,565732,318958,1,85.75,,85.75
607332,589471,393032,1,363.42,,363.42
631194,567303,364569,1,350.7,,350.7
618365,511420,323600,1,24.26,,24.26
681655,563173,318758,1,486.02,10,437.42
676301,584114,347537,4,488.64,5,1856.83
614134,536881,316614,1,71.64,,71.64
633542,523431,337072,2,483.35,,966.7
666262,545922,376983,5,93.2,10,419.4
678151,588737,359890,1,91.82,,91.82
606333,501500,348311,2,472.5,,945.0
619300,531420,355615,1,233.06,,233.06
690496,535038,350422,1,123.84,,123.84
636494,509411,388647,1,123.37,,123.37
619872,553895,389889,1,167.78,15,142.61
697177,589096,349941,4,484.28,,1937.12
688674,586148,329015,2,59.67,5,113.37
626818,587734,339893,2,524.25,,1048.5
697117,527115,355615,3,233.06,10,629.26
681283,575442,304288,1,133.59,15,113.55
641812,501631,312735,1,84.9,,84.9
665736,501615,376869,1,540.61,,540.61
676625,572095,378116,1,543.26,,543.26
649818,523283,331186,1,417.42,,417.42
650553,558297,302875,1,394.47,,394.47
675205,520978,365836,1,554.86,,554.86
673927,517625,302068,1,311.26,,311.26
680495,508860,329451,4,526.44,,2105.76
641555,536434,306868,1,374.46,,374.46
696345,510784,309869,1,575.31,,575.31
648549,598199,339599,1,33.69,,33.69
668875,554460,357898,5,505.17,0,2525.85
691916,585507,381691,4,240.36,,961.44
613928,591620,386400,1,330.77,0,330.77
626726,583305,320253,2,317.15,15,539.15
619438,549598,397605,3,124.52,,373.56
635377,584783,389928,2,507.19,15,862.22
629754,567543,389364,1,108.64,,108.64
629895,508489,323600,1,24.26,15,20.62
690841,574504,359878,1,355.86,,355.86
651172,527312,381830,1,274.66,,274.66
644155,586386,357779,1,284.45,0,284.45
664530,515901,359878,2,355.86,10,640.55
609779,507117,318449,1,83.02,,83.02
652148,591503,373123,4,77.33,0,309.32
691658,535955,371643,2,42.97,,85.94
662812,579692,394924,1,175.47,,175.47
627850,530425,380931,5,51.36,15,218.28
604940,591342,342992,1,437.15,,437.15
683614,555087,397218,3,254.97,,764.91
631052,550531,388647,4,123.37,,493.48
622288,591802,315292,2,40.76,15,69.29
663697,598767,309681,1,351.89,5,334.3
629998,511359,332850,4,110.9,10,399.24
632265,572278,317781,1,520.93,,520.93
611213,535038,399663,1,308.91,15,262.57
660437,507144,328477,3,385.11,,1155.33
669731,586166,390794,3,116.23,,348.69
692799,526659,383746,1,129.57,,129.57
636918,546741,384109,1,348.98,5,331.53
697171,546962,306428,1,339.55,,339.55
686294,548631,376983,1,93.2,5,88.54
610618,532151,389241,1,120.61,10,108.55
698836,503860,350196,1,270.62,,270.62
698115,507701,384109,3,348.98,0,1046.94
670993,537788,354008,3,202.37,,607.11
623695,508778,301061,2,469.73,,939.46
651887,504707,399536,1,439.89,,439.89
602446,558115,326111,1,399.17,,399.17
639102,585069,342219,1,212.57,,212.57
685114,599347,350140,1,36.86,,36.86
669440,529347,316011,1,516.78,10,465.1
645011,523504,394481,1,8.18,,8.18
699266,594104,302068,1,311.26,,311.26
674546,556084,310350,1,273.51,,273.51
692306,530312,308285,3,317.0,,951.0
613674,543717,317172,2,521.5,,1043.0
689858,538425,358529,4,403.54,5,1533.45
629177,567767,354459,4,480.6,,1922.4
612528,556681,349808,1,415.02,,415.02
632522,513691,356387,2,53.92,,107.84
605989,596462,384518,1,359.65,15,305.7
627895,504312,317927,1,294.87,15,250.64
667816,511141,365323,1,133.3,,133.3
671242,513985,335720,1,275.57,,275.57
678706,503312,357424,4,423.1,,1692.4
653735,592377,301231,1,270.42,,270.42
643252,524021,388835,4,405.6,,1622.4
645422,569867,360236,1,465.54,,465.54
678707,517516,379354,3,274.68,,824.04
677149,591585,371228,1,223.68,10,201.31
659376,513076,333289,3,552.89,,1658.67
654120,584071,363335,4,6.62,,26.48
698701,526917,359441,2,378.86,,757.72
658223,581982,305167,1,221.49,,221.49
678339,555480,323021,1,97.08,,97.08
616254,582304,397671,1,65.97,,65.97
605249,525270,332007,4,561.44,,2245.76
650247,567158,315915,1,173.52,0,173.52
623218,556951,356450,1,209.69,15,178.24
604015,543517,354460,1,8.24,5,7.83
632244,535635,344548,1,301.46,,301.46
654352,542459,360443,2,351.68,,703.36
637514,531965,384889,3,232.01,,696.03
652365,552220,304705,1,400.37,,400.37
604297,530511,348689,1,327.25,,327.25
604826,507049,382155,1,422.34,,422.34
675272,525948,366039,2,460.0,,920.0
693957,542054,397404,1,425.19,,425.19
671573,588043,347537,1,488.64,15,415.34
660690,563542,317781,3,520.93,,1562.79
662579,559260,354387,1,152.5,,152.5
660223,535125,397880,1,378.99,,378.99
631166,558191,342622,2,520.96,,1041.92
690080,572189,379482,2,403.79,10,726.82
646759,556280,311188,1,478.59,,478.59
653262,503110,377356,2,557.67,,1115.34
633813,592656,385097,2,521.9,,1043.8
673328,593109,344396,1,539.37,,539.37
634678,591003,385097,1,521.9,,521.9
684253,597241,343573,3,201.75,0,605.25
672705,558638,330539,1,294.46,5,279.74
658765,572035,394692,5,195.79,,978.95
690651,584274,318758,1,486.02,5,461.72
682876,562238,378269,1,293.52,10,264.17
671372,525239,316505,2,12.11,,24.22
680482,597088,360443,1,351.68,5,334.1
676040,500649,309869,1,575.31,,575.31
679889,527222,320758,2,94.81,,189.62
648533,509777,315292,1,40.76,,40.76
665784,549792,333289,1,552.89,15,469.96
687577,532253,301824,4,316.36,10,1138.9
668330,510967,304288,1,133.59,,133.59
654627,560142,355176,1,401.17,,401.17
607371,575783,320253,1,317.15,0,317.15
630839,522595,350604,5,344.01,,1720.05
675061,565691,356370,3,556.1,,1668.3
692204,595855,338684,1,568.53,,568.53
682439,594634,308609,1,304.14,,304.14
658225,576856,358529,1,403.54,,403.54
680930,567653,360443,2,351.68,,703.36
606126,581231,318894,1,228.74,0,228.74
657115,553060,330775,2,414.43,,828.86
693873,569707,312735,2,84.9,,169.8
635236,548506,324920,3,569.18,0,1707.54
689060,515459,390023,1,353.2,,353.2
685562,570456,338780,1,93.44,,93.44
694982,590972,312217,2,208.32,,416.64
634062,568146,344375,1,558.29,,558.29
652996,540507,349441,1,409.79,5,389.3
652077,515181,391891,4,58.3,10,209.88
601339,590086,330947,1,535.3,,535.3
675635,588121,338680,1,125.39,,125.39
656590,516054,317054,1,255.91,,255.91
633374,525062,352089,2,251.31,0,502.62
669316,598186,389539,2,586.34,,1172.68
633103,500535,322280,2,493.88,,987.76
662636,551769,382155,3,422.34,,1267.02
636577,592895,341505,4,105.17,,420.68
698863,597641,382393,1,35.76,,35.76
641450,570091,389928,2,507.19,15,862.22
615804,518977,366698,1,217.46,,217.46
649145,551891,318758,1,486.02,,486.02
653563,534379,388647,2,123.37,,246.74
654293,512685,306028,3,485.51,,1456.53
695326,518861,361993,1,562.6,0,562.6
693917,522847,381691,3,240.36,,721.08
693130,583447,353516,1,316.33,,316.33
607651,577189,347823,4,398.35,,1593.4
677346,536365,324983,3,345.5,,1036.5
664659,574348,314408,3,434.22,,1302.66
691713,598538,312217,1,208.32,,208.32
692569,597292,323021,3,97.08,5,276.68
665472,555818,327801,1,310.02,10,279.02
641386,519434,397818,1,168.29,,168.29
682652,536036,365230,1,485.86,,485.86
625531,536564,381691,3,240.36,15,612.92
660350,530605,314293,1,335.7,10,302.13
684399,598662,348689,2,327.25,,654.5
632322,569328,337700,1,362.67,,362.67
669889,563303,393375,1,461.7,,461.7
676616,540763,378116,1,543.26,,543.26
625519,527514,373620,1,455.43,,455.43
646475,541096,395631,4,400.97,10,1443.49
689405,570295,384896,1,490.93,,490.93
607621,576215,329038,4,441.1,15,1499.74
691442,551891,350940,2,324.0,,648.0
690840,531636,366616,1,499.67,,499.67
642087,521693,338780,1,93.44,15,79.42
659839,546128,315292,3,40.76,,122.28
672329,501348,305167,1,221.49,,221.49
649250,529654,359871,1,409.03,,409.03
686263,574642,334663,2,479.78,15,815.63
634504,507371,377182,5,515.45,,2577.25
670558,596706,328477,2,385.11,,770.22
616224,558839,331186,2,417.42,,834.84
603319,554285,304082,4,7.57,,30.28
663115,566747,378269,1,293.52,,293.52
627262,588417,348311,3,472.5,0,1417.5
665148,519967,366550,1,33.94,,33.94
687400,528355,364569,1,350.7,10,315.63
671007,561397,389928,1,507.19,,507.19
653546,539093,317038,2,316.23,,632.46
630471,554924,389889,1,167.78,,167.78
695339,579133,310589,1,161.71,,161.71
672343,533120,338780,1,93.44,,93.44
649962,589869,354460,1,8.24,,8.24
677301,534330,324727,2,209.98,,419.96
608987,582099,308330,1,585.47,,585.47
602454,551024,363532,5,34.6,,173.0
604633,537819,329817,1,222.41,,222.41
644868,511699,379964,1,336.0,10,302.4
659575,520843,318758,1,486.02,,486.02
679584,580525,343515,2,36.94,,73.88
657189,525120,320758,2,94.81,,189.62
638622,532392,342823,1,291.92,,291.92
671487,588000,397671,2,65.97,,131.94
630120,510646,365771,2,313.05,,626.1
634060,527263,395236,2,197.07,5,374.43
697345,528374,336160,1,422.81,,422.81
640449,534582,322838,1,427.05,,427.05
609329,538908,311188,1,478.59,5,454.66
615211,519952,372924,2,431.98,,863.96
698328,532191,382345,1,417.6,,417.6
636171,538365,387881,3,197.45,,592.35
698665,514140,330539,1,294.46,15,250.29
629736,525871,336046,1,287.77,,287.77
630737,542350,356606,5,24.01,,120.05
661944,503975,377182,1,515.45,,515.45
657330,570842,332850,1,110.9,,110.9
654427,573535,381205,2,530.27,0,1060.54
655618,536421,313173,1,199.73,5,189.74
674116,504567,370457,1,24.17,5,22.96
693465,577771,386363,2,554.42,5,1053.4
692452,546912,382578,1,264.54,,264.54
676771,588244,303783,2,459.67,,919.34
611345,543189,374946,2,97.29,,194.58
656170,500624,338680,1,125.39,,125.39
658392,571536,340730,2,499.85,15,849.75
617550,531705,365771,1,313.05,5,297.4
618237,580381,384717,1,328.35,10,295.52
636362,552266,345236,1,68.83,,68.83
625058,555559,311836,2,585.1,,1170.2
680639,538314,379806,4,481.78,15,1638.05
663183,527456,332780,2,263.02,,526.04
653701,530422,335720,1,275.57,,275.57
621228,542350,361385,2,415.07,15,705.62
689561,582477,335838,1,532.04,,532.04
631126,570015,331186,1,417.42,15,354.81
678451,589717,360236,1,465.54,,465.54
673058,552970,320006,1,184.04,,184.04
632152,574048,378269,1,293.52,,293.52
610621,518070,331566,1,531.86,5,505.27
685062,521067,388125,1,314.94,,314.94
609655,502841,379482,1,403.79,,403.79
615091,579287,352089,1,251.31,,251.31
642314,593053,314150,1,570.32,,570.32
602388,525897,336160,1,422.81,0,422.81
617543,588268,337667,1,299.45,,299.45
631744,538314,351717,1,385.66,,385.66
668344,511584,343064,4,322.68,,1290.72
610527,597391,397880,1,378.99,,378.99
667328,553529,344548,3,301.46,,904.38
640622,502097,354460,2,8.24,,16.48
637932,543673,377356,1,557.67,,557.67
691758,534379,370592,1,289.07,,289.07
649874,563685,350604,4,344.01,,1376.04
659081,575892,364923,2,317.0,0,634.0
647968,582470,307936,3,121.41,15,309.6
631371,519821,379806,3,481.78,5,1373.07
626690,544691,376724,4,516.8,,2067.2
632980,598532,322946,1,265.73,,265.73
604364,560020,342622,3,520.96,,1562.88
638619,594641,374946,1,97.29,5,92.43
636334,555217,311188,2,478.59,5,909.32
607420,576615,356370,4,556.1,,2224.4
612462,500471,386499,1,574.61,,574.61
615874,598503,307861,1,39.39,,39.39
622042,536429,338684,3,568.53,,1705.59
688143,513141,372255,1,442.72,15,376.31
673578,531164,345236,1,68.83,,68.83
642785,541504,397290,1,596.26,,596.26
664071,545739,358138,1,594.46,,594.46
699847,574122,307355,2,495.08,10,891.14
673756,573985,359609,1,18.16,,18.16
682856,562341,316021,2,314.19,,628.38
653178,512407,337700,2,362.67,,725.34
677409,562215,359871,1,409.03,,409.03
611871,593423,345293,1,137.87,,137.87
635215,591650,363156,4,421.98,0,1687.92
658396,514271,350140,1,36.86,,36.86
654278,570564,350940,1,324.0,,324.0
603090,525346,376619,1,98.82,,98.82
684501,513685,369579,3,105.83,,317.49
637541,580518,385097,1,521.9,,521.9
686580,540879,338680,1,125.39,,125.39
674009,511626,372384,1,154.93,,154.93
623910,574770,386363,2,554.42,,1108.84
686984,524101,355615,1,233.06,5,221.41
671214,500569,381830,1,274.66,,274.66
689746,537025,370329,4,52.12,15,177.21
637968,541340,374946,1,97.29,,97.29
649395,585690,359186,2,36.66,,73.32
608933,533738,384518,1,359.65,10,323.69
663511,554859,392260,1,496.46,,496.46
670336,559178,346955,1,594.8,,594.8
693096,573721,336666,1,116.48,,116.48
672781,542611,372199,1,287.99,10,259.19
603600,533132,391655,2,201.87,10,363.37
640926,544429,308799,4,347.95,,1391.8
613945,583313,389539,1,586.34,10,527.71
631154,578569,347823,1,398.35,,398.35
626679,550296,333289,1,552.89,,552.89
661976,564994,316021,4,314.19,,1256.76
693820,508997,336666,1,116.48,,116.48
672425,543286,335018,1,35.43,,35.43
606635,565614,332780,1,263.02,,263.02
614670,536031,353841,2,183.79,15,312.44
634276,519973,340966,3,283.58,10,765.67
624943,543857,385841,1,75.32,,75.32
693785,535260,327801,2,310.02,,620.04
647361,504312,310527,4,192.17,10,691.81
643343,526252,339132,1,580.4,,580.4
643798,599780,364923,1,317.0,,317.0
607664,549498,365771,1,313.05,0,313.05
677069,536435,364569,2,350.7,,701.4
686885,516758,331300,1,438.07,,438.07
643601,571146,312656,1,164.15,10,147.74
635232,542359,317038,2,316.23,,632.46
639761,540470,312999,1,496.92,0,496.92
644411,548080,385823,3,396.89,,1190.67
639478,567755,343573,1,201.75,,201.75
674680,514016,324878,1,504.77,,504.77
676995,552126,352184,1,245.49,10,220.94
643949,557579,384717,2,328.35,,656.7
619414,536350,310350,2,273.51,15,464.97
686000,557646,356881,2,369.31,,738.62
642017,573765,380694,1,535.76,0,535.76
675888,555683,385175,2,308.93,15,525.18
669861,578142,333289,1,552.89,10,497.6
650724,562238,312015,2,72.32,,144.64
637928,538863,361385,1,415.07,0,415.07
694307,559695,386400,2,330.77,,661.54
676702,554358,376869,3,540.61,,1621.83
691806,518615,357779,2,284.45,,568.9
689095,562562,312735,5,84.9,,424.5
617362,500325,339210,1,248.46,,248.46
636472,569526,300336,1,227.04,,227.04
634808,510150,384323,1,100.52,10,90.47
678519,563475,354239,1,535.07,,535.07
672794,534564,320758,1,94.81,,94.81
626395,532642,342992,1,437.15,0,437.15
689683,559087,339535,2,455.6,,911.2
679623,508006,393343,2,474.84,0,949.68
617154,565984,395631,1,400.97,,400.97
691258,554924,305720,3,247.9,0,743.7
616919,516418,342176,1,252.17,5,239.56
676358,510082,358756,1,352.13,15,299.31
628662,561613,380931,1,51.36,,51.36
661514,500259,301061,1,469.73,,469.73
634538,541766,351717,3,385.66,,1156.98
652382,503241,372340,1,56.6,,56.6
653786,586150,378561,1,583.56,,583.56
634168,540948,336160,1,422.81,,422.81
672117,590757,372641,2,326.67,,653.34
694930,553970,301231,1,270.42,,270.42
690210,598919,346955,1,594.8,,594.8
658207,538343,373608,3,55.14,15,140.61
641442,551265,300336,2,227.04,0,454.08
691071,545678,371874,1,94.22,,94.22
699119,504376,376619,4,98.82,,395.28
605019,575396,350277,1,535.33,,535.33
625860,559096,347453,2,363.88,15,618.6
693420,583776,333466,2,475.93,5,904.27
624149,547342,359878,1,355.86,,355.86
648055,595983,397404,3,425.19,,1275.57
674736,544898,342219,1,212.57,,212.57
640692,556124,376983,1,93.2,5,88.54
614753,580912,348566,1,73.91,10,66.52
634086,596642,315220,1,45.34,10,40.81
605539,590250,354008,5,202.37,10,910.67
645512,596760,359441,4,378.86,15,1288.12
661548,586577,320758,3,94.81,,284.43
645737,579594,302068,1,311.26,,311.26
680554,562363,305943,2,152.19,,304.38
676448,520924,350277,5,535.33,0,2676.65
645723,599756,314150,3,570.32,,1710.96
692996,521880,304705,3,400.37,,1201.11
641126,568652,397290,5,596.26,,2981.3
677895,512516,373048,1,562.38,,562.38
645546,590370,332850,2,110.9,,221.8
613964,563789,399035,1,56.46,,56.46
624903,597017,301792,2,367.82,,735.64
616338,590617,393375,2,461.7,,923.4
622557,569388,316199,2,512.81,,1025.62
669406,502396,372641,1,326.67,15,277.67
604567,508520,351717,1,385.66,,385.66
612288,595863,308285,4,317.0,10,1141.2
693976,556928,376983,1,93.2,,93.2
645919,550998,388125,2,314.94,,629.88
614652,546284,386400,2,330.77,,661.54
612579,598961,334782,1,304.61,15,258.92
641347,567465,320181,5,475.86,,2379.3
627585,511916,349131,2,171.46,,342.92
669524,512177,380694,1,535.76,,535.76
647697,595468,391655,1,201.87,,201.87
624673,521183,395631,2,400.97,5,761.84
651661,546094,344375,1,558.29,,558.29
605379,529136,308330,1,585.47,,585.47
626019,531756,372384,1,154.93,,154.93
671143,585172,348843,2,150.95,,301.9
638808,546728,372199,2,287.99,,575.98
654523,507453,359600,2,9.41,0,18.82
662018,596801,327801,1,310.02,,310.02
648263,540261,376724,1,516.8,,516.8
685519,527514,312903,4,451.11,10,1624.0
658966,525988,320706,2,484.22,,968.44
636146,540879,339599,1,33.69,,33.69
683286,583313,340492,1,442.86,,442.86
615947,545922,369027,1,20.46,,20.46
675829,555423,306868,2,374.46,,748.92
623042,575311,371364,1,261.52,,261.52
634409,521671,390480,1,190.68,,190.68
650018,559026,332780,1,263.02,,263.02
646383,575297,387881,1,197.45,,197.45
680190,536057,361385,5,415.07,5,1971.58
634313,545824,301231,1,270.42,,270.42
608241,527864,306428,2,339.55,5,645.14
642686,524115,318964,3,53.02,10,143.15
610089,503561,361797,1,494.1,0,494.1
666111,556066,331091,2,511.48,0,1022.96
610183,510984,350140,1,36.86,,36.86
618950,597464,369621,3,89.54,,268.62
618736,595165,330433,1,235.91,,235.91
692328,514828,388452,1,111.28,15,94.59
696598,596442,305683,3,328.5,,985.5
622513,564597,333681,1,291.76,,291.76
618325,550720,331300,1,438.07,5,416.17
692223,542054,386870,1,150.9,,150.9
674928,560140,339132,1,580.4,5,551.38
608068,543066,372255,1,442.72,,442.72
679203,596004,359469,1,562.1,,562.1
644827,505862,312219,3,65.03,,195.09
664941,583575,355176,1,401.17,15,340.99
648633,597165,398174,1,123.5,,123.5
607892,515518,399991,4,351.55,,1406.2
622087,544295,320253,1,317.15,,317.15
621237,598199,314408,2,434.22,,868.44
659013,526471,316021,2,314.19,5,596.96
698424,513616,343515,1,36.94,,36.94
609524,507351,391891,1,58.3,,58.3
679198,553982,347537,3,488.64,,1465.92
664377,549598,303280,1,436.47,,436.47
643043,576826,331300,4,438.07,,1752.28
654482,574124,376858,1,6.96,10,6.26
684409,561426,381226,4,238.77,,955.08
601700,537961,338684,1,568.53,,568.53
681495,551891,395631,4,400.97,15,1363.3
627623,554301,328183,2,558.53,,1117.06
625540,571556,322838,2,427.05,,854.1
658731,512093,351879,2,68.63,15,116.67
632457,597387,386400,1,330.77,,330.77
622790,522313,342437,2,233.99,15,397.78
665904,529542,333289,3,552.89,,1658.67
653661,518966,350604,1,344.01,,344.01
640088,546369,339599,1,33.69,15,28.64
657635,551561,314871,2,581.9,15,989.23
668570,529582,397605,4,124.52,,498.08
682843,527280,358138,1,594.46,,594.46
649239,517899,389705,1,434.09,,434.09
622780,503066,368347,3,137.29,,411.87
674028,518446,346984,1,545.43,,545.43
696512,592038,348311,2,472.5,,945.0
684833,506298,397605,4,124.52,,498.08
658122,521748,307355,1,495.08,,495.08
698737,543691,350196,3,270.62,,811.86
609444,598532,342437,1,233.99,,233.99
623543,560656,391891,2,58.3,,116.6
666078,592080,399991,5,351.55,10,1581.98
633811,544310,329949,1,593.34,,593.34
602630,552153,390476,3,207.36,0,622.08
642981,589567,348689,3,327.25,,981.75
699264,523735,317054,1,255.91,5,243.11
648919,568513,370912,1,595.13,,595.13
644949,543559,358287,1,535.87,,535.87
634608,551577,384323,2,100.52,,201.04
620209,599265,350422,2,123.84,15,210.53
631214,591844,358115,1,575.18,0,575.18
616915,549081,336208,4,190.98,,763.92
695405,532961,303280,1,436.47,5,414.65
697100,579252,387404,1,276.58,,276.58
661673,596173,331091,2,511.48,,1022.96
620529,597174,381226,1,238.77,,238.77
678913,552530,383746,2,129.57,,259.14
661759,538382,331186,5,417.42,,2087.1
601407,514250,311813,4,493.16,,1972.64
624065,540225,350940,3,324.0,,972.0
661876,511818,330162,1,171.06,10,153.95
669777,531032,336046,1,287.77,,287.77
652276,528577,311836,2,585.1,,1170.2
635467,587479,310350,2,273.51,,547.02
675972,577626,373608,3,55.14,,165.42
614818,507866,360236,2,465.54,,931.08
629983,551559,340966,2,283.58,,567.16
686503,596953,379482,2,403.79,,807.58
630104,578622,345293,1,137.87,,137.87
615197,509411,335838,2,532.04,,1064.08
694756,556003,360036,1,470.5,0,470.5
651862,548506,388395,1,140.78,,140.78
609387,592068,386275,1,62.97,0,62.97
698155,590250,302875,1,394.47,,394.47
637846,591037,317927,1,294.87,,294.87
647001,531483,330539,2,294.46,,588.92
626231,535579,319080,2,320.0,,640.0
694248,544562,371364,3,261.52,,784.56
696794,556241,371874,3,94.22,10,254.39
670505,561491,397290,1,596.26,0,596.26
685187,565039,391655,4,201.87,,807.48
657552,517685,393032,2,363.42,,726.84
634215,549385,377812,2,360.76,,721.52
663809,569338,343207,1,505.73,,505.73
614450,561970,343207,1,505.73,5,480.44
641926,572235,348147,1,476.49,5,452.67
643415,517918,342992,3,437.15,,1311.45
665751,517203,376869,2,540.61,,1081.22
680636,577292,375965,1,532.86,5,506.22
676101,571197,388395,1,140.78,0,140.78
698471,571896,372199,4,287.99,,1151.96
646235,575726,315095,1,317.8,0,317.8
636018,555720,311846,1,584.71,5,555.47
606714,505232,361797,1,494.1,,494.1
624424,508230,363335,1,6.62,5,6.29
656653,528984,304705,1,400.37,10,360.33
636882,544336,313069,1,116.49,,116.49
696931,517555,304288,3,133.59,,400.77
618766,599726,320181,1,475.86,15,404.48
660259,567158,354379,1,597.03,,597.03
689148,578966,376619,2,98.82,,197.64
611901,526089,318320,3,587.97,0,1763.91
666260,517912,352184,3,245.49,,736.47
655521,550047,395631,1,400.97,,400.97
634561,564626,367271,2,214.05,,428.1
614424,558172,374000,1,570.53,,570.53
637114,568592,393343,1,474.84,,474.84
648021,563739,357711,3,231.09,5,658.61
632590,562425,393032,2,363.42,,726.84
698936,553345,312978,1,386.16,5,366.85
663934,529328,323021,2,97.08,,194.16
625506,574956,316614,2,71.64,,143.28
629573,501862,394481,2,8.18,,16.36
657305,530493,343207,2,505.73,,1011.46
669172,508052,385823,3,396.89,10,1071.6
649360,573342,397404,3,425.19,5,1211.79
606401,500918,309632,1,261.25,,261.25
620686,591723,338652,1,155.51,,155.51
604534,579089,317892,1,53.32,,53.32
690265,588268,306868,5,374.46,,1872.3
633038,599312,321805,3,127.08,,381.24
600075,500778,359871,3,409.03,,1227.09
697163,577663,331365,1,468.57,10,421.71
616400,581226,384323,1,100.52,10,90.47
645970,513170,383819,2,172.17,,344.34
609190,521365,308992,3,236.2,0,708.6
631090,568513,324920,2,569.18,,1138.36
635356,521917,397609,2,405.82,,811.64
645146,535273,353516,2,316.33,,632.66
660973,598248,388815,1,134.82,15,114.6
691171,554523,370912,2,595.13,,1190.26
676257,502357,342516,1,23.48,,23.48
649212,571891,310350,1,273.51,,273.51
636485,597695,389364,1,108.64,,108.64
671240,517464,311836,1,585.1,,585.1
667267,547707,359186,1,36.66,5,34.83
666808,504251,380623,2,383.56,,767.12
661205,527312,354379,5,597.03,,2985.15
613892,537989,365323,1,133.3,,133.3
681233,552436,365836,1,554.86,15,471.63
613361,560808,318964,1,53.02,,53.02
680687,537092,389873,2,289.79,,579.58
634082,576586,379569,1,506.66,,506.66
614422,526252,388188,2,113.04,,226.08
612487,586274,365107,4,574.23,,2296.92
604076,507492,347823,1,398.35,,398.35
697680,564279,330539,1,294.46,,294.46
611917,500061,381830,2,274.66,,549.32
698543,562781,387404,3,276.58,,829.74
634848,535124,394493,2,407.98,,815.96
641795,524884,360236,2,465.54,0,931.08
601876,503040,370804,2,539.62,,1079.24
610876,541050,319442,4,163.63,,654.52
652557,549012,335720,3,275.57,,826.71
693439,536422,319080,1,320.0,15,272.0
685690,543217,368937,1,251.21,,251.21
609883,543857,362422,1,540.59,,540.59
643437,502827,363483,1,560.67,,560.67
605680,569420,302068,2,311.26,15,529.14
665281,571754,384109,1,348.98,,348.98
624147,586305,359459,1,312.09,,312.09
692851,581619,382345,2,417.6,,835.2
674655,580425,317781,4,520.93,5,1979.53
613631,518058,387819,1,484.2,,484.2
679362,549377,320253,2,317.15,,634.3
655032,545476,359600,3,9.41,,28.23
608108,516547,324878,1,504.77,,504.77
684143,566333,332850,2,110.9,,221.8
654327,589998,348311,3,472.5,,1417.5
614307,506358,381830,3,274.66,,823.98
635334,589094,386499,4,574.61,,2298.44
679547,551500,331566,1,531.86,10,478.67
638236,573880,309150,1,150.69,,150.69
691707,544691,370912,1,595.13,,595.13
667378,535289,329571,4,288.53,15,981.0
617785,550457,339535,4,455.6,,1822.4
619125,533738,338680,2,125.39,,250.78
601684,594720,373620,2,455.43,15,774.23
620125,543940,381226,2,238.77,,477.54
661743,545698,397671,2,65.97,10,118.75
660348,529206,352640,3,177.89,,533.67
633036,539871,312015,2,72.32,,144.64
634987,510497,300336,1,227.04,,227.04
695508,561201,347953,1,428.4,,428.4
613322,505896,368937,2,251.21,,502.42
